Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2021,31.2879334021971
Kenya,KEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2021,122.297519656734
Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2021,26.96290016
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2022,76.0
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2022,31.4307820066946
Kenya,KEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2022,121.168999135357
Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2022,29.40589905
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2023,76.2
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2023,31.6330340816429
Kenya,KEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2023,120.612416887959
Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2023,32.07040024
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,2024,31.8937831721599
Kenya,KEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2024,126.477706000949
Kenya,KEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2024,34.97622513
